seed,buyer_id,buyer_class,n_purchases,total_spent,budget_remaining
7,43,Homogeneous,1,3.0,2.0
7,44,Homogeneous,1,3.0,2.0
7,45,Homogeneous,1,3.0,2.0
7,46,Homogeneous,0,0.0,5.0
7,47,Homogeneous,0,0.0,5.0
7,48,Homogeneous,0,0.0,5.0
7,49,Homogeneous,1,3.0,2.0
7,50,Homogeneous,1,3.0,2.0
7,51,Homogeneous,1,3.0,2.0
7,52,Homogeneous,1,3.0,2.0
7,53,Homogeneous,1,3.0,2.0
7,54,Homogeneous,1,3.0,2.0
7,55,Homogeneous,1,3.0,2.0
7,56,Homogeneous,1,3.0,2.0
7,57,Homogeneous,1,3.0,2.0
7,58,Homogeneous,0,0.0,5.0
7,59,Homogeneous,1,3.0,2.0
7,60,Homogeneous,1,3.0,2.0
7,61,Homogeneous,0,0.0,5.0
7,62,Homogeneous,1,3.0,2.0
7,63,Homogeneous,1,3.0,2.0
7,64,Homogeneous,0,0.0,5.0
7,65,Homogeneous,1,3.0,2.0
7,66,Homogeneous,0,0.0,5.0
7,67,Homogeneous,0,0.0,5.0
7,68,Homogeneous,1,3.0,2.0
7,69,Homogeneous,1,3.0,2.0
7,70,Homogeneous,1,3.0,2.0
7,71,Homogeneous,0,0.0,5.0
7,72,Homogeneous,0,0.0,5.0
7,73,Homogeneous,1,3.0,2.0
7,74,Homogeneous,1,3.0,2.0
7,75,Homogeneous,1,3.0,2.0
7,76,Homogeneous,1,3.0,2.0
7,77,Homogeneous,1,3.0,2.0
7,78,Homogeneous,1,3.0,2.0
7,79,Homogeneous,0,0.0,5.0
8,0,Homogeneous,0,0.0,5.0
8,1,Homogeneous,1,3.0,2.0
8,2,Homogeneous,0,0.0,5.0
8,3,Homogeneous,0,0.0,5.0
8,4,Homogeneous,1,3.0,2.0
8,5,Homogeneous,1,3.0,2.0
8,6,Homogeneous,1,3.0,2.0
8,7,Homogeneous,1,3.0,2.0
8,8,Homogeneous,0,0.0,5.0
8,9,Homogeneous,1,3.0,2.0
8,10,Homogeneous,0,0.0,5.0
8,11,Homogeneous,1,3.0,2.0
8,12,Homogeneous,1,3.0,2.0
8,13,Homogeneous,1,3.0,2.0
